HSISID,NAME,ADDRESS1,CITY,RESTAURANTOPENDATE,X,Y,CRITICAL_VIOLATIONS
4092015209,THE BRICKHOUSE,3801 HILLSBOROUGH ST ,RALEIGH,2008-09-18T00:00:00.000Z,-78.68856288,35.79387274,9.0
4092017972,Sushi Mon,105 FRIENDLY DR ,RALEIGH,2018-11-05T00:00:00.000Z,-78.67588834,35.78901506,0.0
4092018122,Drive Shack,6901 PLAY GOLF WAY,RALEIGH,2019-06-28T00:00:00.000Z,-78.73919218,35.80195811,0.0
4092017098,ARBY'S #179,3415 Hillsborough ST ,RALEIGH,2015-12-08T00:00:00.000Z,-78.68403942,35.79221151,7.0
4092017440,PNC CLUB 220-B,1400 EDWARDS MILL RD ,RALEIGH,2016-09-28T00:00:00.000Z,-78.7229363,35.803241899999996,1.0
4092016716,The Wild Cook's Indian Grill,3212 Hillsborough St ,RALEIGH,2014-07-15T00:00:00.000Z,-78.68001075,35.79120472,10.0
4092017656,DAVID'S DUMPLING & NOODLE BAR,1900 HILLSBOROUGH ST ,RALEIGH,2017-08-02T00:00:00.000Z,-78.66158695,35.78598651,12.0
4092018084,Uninhibited Tapas Bar,3048 Medlin DR ,RALEIGH,2019-04-05T00:00:00.000Z,-78.67667879,35.80989658,0.0
4092017909,Taco Bell #34245,2304 Hillsborough ST ,RALEIGH,2018-08-08T00:00:00.000Z,-78.66618308,35.78758054,1.0
4092018123,Kabob and Curry,2412 HILLSBOROUGH ST,RALEIGH,2019-07-02T00:00:00.000Z,-78.66730306,35.78785805,0.0
4092015369,BACKYARD BISTRO,1235 HURRICANE ALLEY WAY ,RALEIGH,2009-04-09T00:00:00.000Z,-78.72554709,35.79896666,10.0
4092014127,Murphy House-Graham Building,1025 Blue Ridge RD ,RALEIGH,2004-09-03T00:00:00.000Z,-78.71510537,35.79630516,5.0
4092014979,Jasmin Mediterranean Bistro,2430 Hillsborough ST ,RALEIGH,2007-10-22T00:00:00.000Z,-78.66782878,35.7879186,2.0
4092018212,Just Salad,4025 LAKE BOONE TRL,RALEIGH,2019-10-31T00:00:00.000Z,-78.69709804,35.81457389,0.0
4092017778,POKE BAR,2604  Hillsborough  ST ,RALEIGH,2018-01-22T00:00:00.000Z,-78.6701207,35.78854261,7.0
4092016179,FRESHBERRY FROZEN YOGURT CAFE,2526 HILLSBOROUGH ST ,RALEIGH,2012-05-01T00:00:00.000Z,-78.66922690000001,35.78835156,4.0
4092016174,RIDGEWOOD WINE & BEER CO.,1214 RIDGE RD ,RALEIGH,2012-05-09T00:00:00.000Z,-78.68558086,35.80212022,3.0
4092017201,IHOP #3487,3001 HILLSBOROUGH ST ,RALEIGH,2016-04-06T00:00:00.000Z,-78.67702669,35.78909106,8.0
4092018131,Starbucks NCSU,2610 CATES AVE,RALEIGH,2019-07-08T00:00:00.000Z,-78.67872874,35.78448278,0.0
4092017704,Honest Abe's Kitchen and Bar,5433 Wade Park BLVD ,RALEIGH,2017-10-12T00:00:00.000Z,-78.7303442,35.80695603,22.0
4092017863,PISCO MAR,2502 1/2 HILLSBOROUGH  ST ,RALEIGH,2018-06-18T00:00:00.000Z,-78.66818477,35.78783803,4.0
4092015082,BRUEGGERS BAGELS #18,2302  HILLSBOROUGH ST ,RALEIGH,2008-03-03T00:00:00.000Z,-78.6659888,35.787527000000004,2.0
4092017819,Starbucks #11189,3800 Lake Boone TRL ,RALEIGH,2018-03-28T00:00:00.000Z,-78.69378491,35.81617512,2.0
4092014892,Chef Mario,"2610 Wycliff RD, SUITE 23",RALEIGH,2007-06-26T00:00:00.000Z,-78.69062153,35.81786688,3.0
4092016624,WAFFLE HOUSE #2051,2237 AVENT FERRY RD ,RALEIGH,2014-02-20T00:00:00.000Z,-78.67605091,35.77835817,5.0
4092017441,PNC CLUB 204-B (PIZZA SIDE),1400 EDWARDS MILL RD ,RALEIGH,2016-09-28T00:00:00.000Z,-78.7229363,35.803241899999996,1.0
4092014670,Golden Dragon ,2402-A Hlsborough ST ,RALEIGH,2006-06-27T00:00:00.000Z,0.0,0.0,6.0
4092015087,BRUEGGERS BAGELS #644,3510 WADE AVE ,RALEIGH,2008-03-20T00:00:00.000Z,-78.68558086,35.80212022,8.0
4092017980,Four Points Cafe,1200 Hurricane Valley WAY ,RALEIGH,2018-11-14T00:00:00.000Z,0.0,0.0,0.0
4092017047,CHICK-FIL-A #03376,3770 LAKE BOONE TRL ,RALEIGH,2015-10-01T00:00:00.000Z,-78.692995,35.81676997,0.0
4092018180,Hangover Grill,2908 HILLSBOROUGH ST ,RALEIGH,2019-09-19T00:00:00.000Z,-78.67526404,35.789621399999994,0.0
4092013994,Beansprout Chinese Restaurant,3721 Hillsborough St ,RALEIGH,2004-02-23T00:00:00.000Z,-78.68759244,35.79393832,9.0
4092017069,GONZA TACOS & TEQUILA,2100-110 HILLSBOROUGH ST ,RALEIGH,2015-10-27T00:00:00.000Z,-78.66310859999999,35.78642353,8.0
4092017737,Zaxby's #66301,2901 Hillsborough ST ,RALEIGH,2017-11-13T00:00:00.000Z,-78.67549354,35.7890291,3.0
4092016279,GUASACA AREPA & SALSA GRILL,4025 LAKE BOONE TRL ,RALEIGH,2012-10-16T00:00:00.000Z,-78.69709804,35.81457389,10.0
4092016439,RANDY'S PIZZA,2458 WYCLIFF RD ,RALEIGH,2013-05-31T00:00:00.000Z,-78.692995,35.81676997,5.0
4092017806,Penn Station East Coast Subs,3001 Hillsborough ST ,RALEIGH,2018-03-06T00:00:00.000Z,-78.67702669,35.78909106,0.0
4092016483,VILLAGE DELI & GRILL LAKE BOONE TRAIL,2500 WYCLIFF RD ,RALEIGH,2013-08-06T00:00:00.000Z,-78.692995,35.81676997,5.0
4092017630,COCO BONGO,2400 HILLSBOROUGH ST ,RALEIGH,2017-06-14T00:00:00.000Z,-78.66706468,35.78779177,8.0
4092017543,KARDIA,4420 LAKE BOONE TRL ,RALEIGH,2017-02-22T00:00:00.000Z,-78.70242018,35.81817246,5.0
4092017252,WINGS OVER RALEIGH,2900-100 HILLSBOROUGH ST ,RALEIGH,2016-06-29T00:00:00.000Z,-78.67505846,35.78933335,3.0
4092016286,CHECKERS PIZZA,2810 HILLSBOROUGH ST ,RALEIGH,2012-11-01T00:00:00.000Z,-78.67445032,35.78959693,3.0
4092016389,JERSEY MIKES SUBS #3132,2712 HILLSBOROUGH ST ,RALEIGH,2013-03-19T00:00:00.000Z,-78.67170371,35.78888468,1.0
4092013955,Sub Conscious,3209 Hillsborough St,RALEIGH,2003-12-19T00:00:00.000Z,-78.67978839,35.79046192,2.0
4092015356,CHUBBY'S TACOS,2444 WYCLIFF  RD ,RALEIGH,2009-03-13T00:00:00.000Z,-78.692995,35.81676997,5.0
4092014657,Jimmy John's #700,2316-108 Hillsborough ST ,RALEIGH,2006-08-01T00:00:00.000Z,-78.66687803,35.78749678,1.0
4092018117,Hieu Bowl,3701 HILLSBOROUGH ST,RALEIGH,2019-06-17T00:00:00.000Z,-78.68565586,35.79354626,0.0
4092013229,Sushi & Thai Restaurant,2434 WYCLIFF RD,RALEIGH,2000-11-09T00:00:00.000Z,-78.692995,35.81676997,10.0
4092017586,MCDONALDS #3452,3810 LAKE BOONE TRL ,RALEIGH,2017-05-01T00:00:00.000Z,-78.69425696,35.81614942,3.0
4092013029,PNC CLUB KITCHEN,1400 EDWARDS MILL RD,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,13.0
4092013028,PNC Arena Main Kitchen,1400 EDWARDS MILL RD,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,5.0
4092013053,PNC 114 & MAKUS,1400 EDWARDS MILL RD ,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,3.0
4092013062,PNC 118-120,1400 EDWARDS MILL RD ,RALEIGH,1999-12-07T00:00:00.000Z,-78.7229363,35.803241899999996,2.0
4092013054,PNC 103-105,1400 EDWARDS MILL RD ,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,1.0
4092013061,PNC 318,1400 EDWARDS MILL RD ,RALEIGH,1999-10-29T00:00:00.000Z,-78.7229363,35.803241899999996,0.0
4092013060,PNC 329,1400 EDWARDS MILL RD ,RALEIGH,1999-10-29T00:00:00.000Z,-78.7229363,35.803241899999996,1.0
4092013059,PNC 310,1400 EDWARDS MILL RD ,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,0.0
4092013446,PNC Arena Deck (Lunch Counter),1400 EDWARDS MILL RD ,RALEIGH,2001-11-02T00:00:00.000Z,-78.7229363,35.803241899999996,1.0
4092013056,PNC 130,1400 EDWARDS MILL RD,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,2.0
4092013057,PNC 301,1400 EDWARDS MILL RD ,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,0.0
4092013055,PNC 109,1400 EDWARDS MILL RD ,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,0.0
4092013049,PNC 112 (Mexican),1400 EDWARDS MILL RD ,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,0.0
4092013037,PNC 123,1400 EDWARDS MILL RD ,RALEIGH,1999-10-28T00:00:00.000Z,-78.7229363,35.803241899999996,4.0
4092017270,WENDY'S #6332,1150 EDWARDS MILL RD ,RALEIGH,2016-08-25T00:00:00.000Z,-78.72658903,35.79833812,5.0
4092013082,1853 Grille,1025 BLUE RIDGE RD ,RALEIGH,1999-11-01T00:00:00.000Z,-78.71510537,35.79630516,5.0
4092016471,Jaipur Indian Cuisine,1520 BLUE RIDGE RD,RALEIGH,2013-08-05T00:00:00.000Z,-78.70563279,35.80134843,11.0
4092012063,Whole Foods Market Cafe,3540 WADE AVE ,RALEIGH,1997-06-19T00:00:00.000Z,-78.68558086,35.80212022,4.0
4092015586,WELLS FARGO  CAFE,1100 CORPORATE CENTER DR ,RALEIGH,2010-03-29T00:00:00.000Z,-78.73531466,35.80029482,7.0
4092014664,701 Cafe,701 CORPORATE CENTER DR,RALEIGH,2006-07-28T00:00:00.000Z,-78.74123075,35.79180833,5.0
4092010490,Meredith College Dining Hall,3800 HILLSBOROUGH ST ,RALEIGH,1991-03-19T00:00:00.000Z,-78.68916341,35.79996357,14.0
4092012007,Bee Hive Cafe,3800 HILLSBOROUGH ST ,RALEIGH,1997-01-31T00:00:00.000Z,-78.68916341,35.79996357,3.0
4092011415,Neomonde Mediterranean,3817 BERYL RD,RALEIGH,1991-04-23T00:00:00.000Z,-78.69018874,35.79325102,16.0
4092011872,Sushi Tsune Of Kyoto,3417 HILLSBOROUGH ST ,RALEIGH,1996-05-11T00:00:00.000Z,-78.6839353,35.79279412,10.0
4092010975,Cup A Joe,3100 HILLSBOROUGH ST,RALEIGH,1991-10-23T00:00:00.000Z,-78.67755439,35.7900473,4.0
4092010773,University Towers Dining Service,111 FRIENDLY DR,RALEIGH,1991-04-23T00:00:00.000Z,-78.67544835,35.78839034,7.0
4092013085,Blue Ridge - The Museum Restaurant,2110 BLUE RIDGE RD,RALEIGH,2000-01-10T00:00:00.000Z,-78.71785436,35.81511005,4.0
4092010617,Rex Hospital Cafeteria,4420 LAKE BOONE TRL,RALEIGH,1991-05-13T00:00:00.000Z,-78.70242018,35.81817246,5.0
4092010500,Mitch's Tavern,2426 HILLSBOROUGH ST,RALEIGH,1991-03-19T00:00:00.000Z,-78.667702,35.78790613,14.0
4092013239,Global Village Organic Coffee,2428 HILLSBOROUGH ST ,RALEIGH,2000-11-22T00:00:00.000Z,-78.667702,35.78790613,3.0
4092011723,Korner Cafe Food Court,4420 LAKE BOONE TRL,RALEIGH,1995-08-23T00:00:00.000Z,-78.70242018,35.81817246,1.0
4092018068,Firenza Pizza,2320-114 Bale ST ,RALEIGH,2019-03-08T00:00:00.000Z,-78.62723763,35.812985,0.0
4092016981,NEUSE RIVER BREWING COMPANY,518-100 PERSHING RD ,RALEIGH,2015-07-22T00:00:00.000Z,-78.63225200000001,35.80416736,0.0
4092014015,The Third Place,1811 Glenwood Ave ,RALEIGH,2004-04-01T00:00:00.000Z,-78.64652735,35.80484826,7.0
4092018058,JERRY'S GRILL,813 E Whitaker Mill RD ,RALEIGH,2019-02-21T00:00:00.000Z,-78.62516193,35.8075542,0.0
4092016707,Hako Sushi,2603-155 GLENWOOD  AVE ,RALEIGH,2014-06-25T00:00:00.000Z,-78.6604672,35.81647745,7.0
4092017827,Funguys,2408 Paula ST ,RALEIGH,2018-04-11T00:00:00.000Z,-78.62484031,35.81359022,0.0
4092017594,TASTE,1912 BERNARD ST ,RALEIGH,2017-05-04T00:00:00.000Z,-78.63053647,35.807491299999995,5.0
4092016045,Mandolin,2519 Fairview RD ,RALEIGH,2011-11-16T00:00:00.000Z,-78.65518587,35.80902867,9.0
4092017930,Lola's Beach Bar,1803 Glenwood Ave ,RALEIGH,2018-08-24T00:00:00.000Z,-78.64642665,35.8047453,4.0
4092016113,Hereghty Heavenly Delicious,2603-123 Glenwood AVE ,RALEIGH,2012-03-06T00:00:00.000Z,-78.6604672,35.81647745,2.0
4092010287,Glenwood Grill,2603-151 Glenwood Ave ,RALEIGH,1991-03-18T00:00:00.000Z,-78.6604672,35.81647745,3.0
4092018016,Muscle Maker Grill,2330-112 Bale ST ,RALEIGH,2018-12-19T00:00:00.000Z,-78.62772121,35.81322416,0.0
4092011179,RED DRAGON CHINESE RESTAURANT,2513 FAIRVIEW RD,RALEIGH,1992-10-08T00:00:00.000Z,-78.65461085,35.80920928,11.0
4092015687,Mami Nora's Chicken,2401 WAKE FOREST  RD ,RALEIGH,2010-08-02T00:00:00.000Z,-78.6271485,35.81373825,7.0
4092015761,SUBWAY #2692,2424 WAKE FOREST RD ,RALEIGH,2011-06-29T00:00:00.000Z,-78.62593167,35.81503317,0.0
4092018121,Chido Taco,2330 BALE ST,RALEIGH,2019-06-27T00:00:00.000Z,-78.62748278,35.81292611,0.0
4092017907,Simple Greek,2310 Bale ST ,RALEIGH,2018-08-21T00:00:00.000Z,-78.62748278,35.81292611,2.0
4092010350,Harris Teeter #289 Deli ,2603 GLENWOOD AVE ,RALEIGH,1991-03-18T00:00:00.000Z,-78.66059857,35.81550372,3.0
4092010065,Biscuitville,2426 Wake Forest Rd,RALEIGH,1991-04-29T00:00:00.000Z,-78.62569015,35.81542604,4.0
4092011193,El Rodeo Restaurant,2404 Wake Forest Rd,RALEIGH,1992-12-10T00:00:00.000Z,-78.6259391,35.81378428,4.0
4092013465,No Fo At The Pig,2014 FAIRVIEW RD ,RALEIGH,2001-12-11T00:00:00.000Z,-78.64689531,35.80508846,8.0
4092013271,Hayes Barton Cafe & Dessertery,2000 FAIRVIEW RD ,RALEIGH,2001-01-24T00:00:00.000Z,-78.64632317,35.80452758,7.0
4092011518,Lilly's Pizza,1813 GLENWOOD AVE,RALEIGH,1994-07-22T00:00:00.000Z,-78.64652735,35.80484826,10.0
4092011662,Bloomsbury Bistro,509 W WHITAKER MILL RD ,RALEIGH,1995-03-20T00:00:00.000Z,-78.64475001,35.80399495,13.0
4092012890,High Park Bar and Grill,625 E WHITAKER MILL RD,RALEIGH,1999-03-17T00:00:00.000Z,-78.63053647,35.807491299999995,12.0
4092015885,THE OAKS AT WHITAKER GLEN,501 E WHITAKER MILL RD ,RALEIGH,2011-01-12T00:00:00.000Z,-78.63302872,35.80881927,1.0
4092014536,Vivace,4209 Lassiter Mill RD,RALEIGH,2006-03-21T00:00:00.000Z,-78.64524978,35.83964955,9.0
4092014706,Costco Wholesale #645 Food Court,2838 Wake Forest RD ,RALEIGH,2006-10-24T00:00:00.000Z,-78.62231539,35.81825512,0.0
4092016501,MCDONALD'S #35756,4212 WAKE FOREST RD ,RALEIGH,2013-08-30T00:00:00.000Z,-78.61155667,35.83876688,2.0
4092016246,STARBUCKS #8214,6176 FALLS OF NEUSE RD ,RALEIGH,2012-08-23T00:00:00.000Z,-78.62017998,35.86657041,1.0
4092017156,SAINT JACQUES FRENCH CUISINE,6112 FALLS OF NEUSE RD ,RALEIGH,2016-02-22T00:00:00.000Z,-78.6187408,35.86627943,3.0
4092014841,1705 Prime Catering and Events,1705 E Millbrook RD ,RALEIGH,2007-04-05T00:00:00.000Z,-78.60608423,35.85065239,0.0
4092014855,Chipotle Mexican Grill #0942,6102 Falls of Neuse RD ,RALEIGH,2007-04-26T00:00:00.000Z,-78.6187408,35.86627943,1.0
4092013943,St. Raphael Hall Foodservice,5801 Falls Of Neuse Rd ,RALEIGH,2003-12-01T00:00:00.000Z,-78.61925176,35.85949781,4.0
4092015353,HIBACHI JAPAN #2,4001 WAKE FOREST  RD ,RALEIGH,2009-03-09T00:00:00.000Z,-78.61511172,35.8362139,3.0
4092014311,Midtown Grille,4421-115 Six Forks RD ,RALEIGH,2005-05-16T00:00:00.000Z,-78.64257479,35.83992724,16.0
4092014293,Five Guys Burgers and Fries #2,4120 Main at N. Hills St. Ste 155,RALEIGH,2005-04-07T00:00:00.000Z,-78.64323049,35.83718561,0.0
4092017761,Tropical Picken Chicken,404-171 E SIX FORKS RD ,RALEIGH,2018-01-05T00:00:00.000Z,-78.62593575,35.82034681,12.0
4092017088,BAHAMA BREEZE RESTAURANT,3309 WAKE FOREST RD ,RALEIGH,2015-11-18T00:00:00.000Z,-78.6204818,35.82856036,7.0
4092015592,Zoe's Kitchen at North Hills,141-112 PARK AT NORTH HILLS ST ,RALEIGH,2010-03-26T00:00:00.000Z,-78.63903248,35.837177000000004,6.0
4092014535,Thai House Cuisine,1408 Hardimont  RD,RALEIGH,2006-03-22T00:00:00.000Z,-78.61511172,35.8362139,7.0
4092016226,PENN STATION #260,6301  FALLS OF NEUSE RD ,RALEIGH,2012-07-16T00:00:00.000Z,-78.62251606,35.86922851,1.0
4092015545,Jimmy John's #1026,2904-106 Wake Forest  RD ,RALEIGH,2009-12-16T00:00:00.000Z,-78.62368801,35.82026697,0.0
4092016366,SAINTS AND SCHOLARS IRISH PUB,909 SPRING FOREST RD ,RALEIGH,2013-01-30T00:00:00.000Z,-78.62312587,35.86765935,8.0
4092016943,WORLD OF BEER,4208-150 SIX FORKS RD ,RALEIGH,2015-05-15T00:00:00.000Z,-78.64013165,35.83637438,13.0
4092017341,FOX AND HOUND #65077,4158  MAIN @ NORTH HILLS ST,RALEIGH,2016-10-18T00:00:00.000Z,0.0,0.0,23.0
4092016930,HYATT HOUSE H BAR,160 PARK AT NORTH HILLS  ST ,RALEIGH,2015-05-22T00:00:00.000Z,-78.63811885,35.83636262,3.0
4092010873,Koi Asian Grill and Sushi ,126 E Millbrook Rd ,RALEIGH,1991-10-28T00:00:00.000Z,-78.64059702,35.85499105,4.0
4092017521,MCDONALDS #13159,1725 New Hope Church Rd,RALEIGH,2017-02-22T00:00:00.000Z,-78.60826495,35.83722719,0.0
4092015470,TIJUANA FLATS #138,1310 E MILLBROOK RD ,RALEIGH,2009-09-04T00:00:00.000Z,-78.61557526,35.84978294,0.0
4092017774,Zoes Kitchen #346,6004-100 Falls of Neuse RD ,RALEIGH,2018-01-12T00:00:00.000Z,-78.62007111,35.86443841,3.0
4092015229,QDOBA MEXICAN GRILL #60,424 E SIX FORKS RD ,RALEIGH,2008-09-25T00:00:00.000Z,-78.62602299,35.82001805,4.0
4092014176,Los Cuates Mexican Restaurant,4524 Old Wake Forest RD ,RALEIGH,2004-11-12T00:00:00.000Z,-78.6099575,35.84195384,2.0
4092016623,ANOTHER BROKEN EGG,160 PARK AT NORTH HILLS ST ,RALEIGH,2014-02-20T00:00:00.000Z,-78.63811885,35.83636262,15.0
4092017857,Viva Chicken,4361 Lassiter @ North Hills AVE ,RALEIGH,2018-05-30T00:00:00.000Z,0.0,0.0,2.0
4092015036,Jimmy John's #993,5011-E Falls of Neuse RD ,RALEIGH,2007-12-21T00:00:00.000Z,-78.61476944,35.84934215,1.0
4092014361,Circle K #6329,2400 Spring Forest Rd,RALEIGH,2005-08-04T00:00:00.000Z,-78.60021918,35.86067748,3.0
4092018192,Cava Midtown,1100 Merchantile DR ,RALEIGH,2019-10-01T00:00:00.000Z,0.0,0.0,0.0
4092018185,DUNKIN DONUTS/BASKIN ROBBINS 337301,4415 FALLS OF NEUSE RD ,RALEIGH,2019-09-25T00:00:00.000Z,-78.61262519,35.84176217,0.0
4092016435,CARILLON ASSISTED LIVING OF RALEIGH DINING,5219 OLD WAKE FOREST RD ,RALEIGH,2013-05-17T00:00:00.000Z,-78.60482458,35.85273784,1.0
4092014757,Arby's #7814,2601 Wake Forest RD ,RALEIGH,2007-01-08T00:00:00.000Z,-78.62513233,35.81840468,0.0
4092016615,SALT& LIME CABO GRILL,6006 FALLS OF NEUSE  RD ,RALEIGH,2014-02-03T00:00:00.000Z,-78.6187408,35.86627943,9.0
4092018204,Rosewater Kitchen and Bar,110 PARK AT NORTH HILLS ST,RALEIGH,2019-10-18T00:00:00.000Z,-78.64031556,35.83755332,0.0
4092016919,DOMINO'S #4453,4412 FALLS OF NEUSE RD ,RALEIGH,2015-04-23T00:00:00.000Z,-78.61118826,35.84340583,0.0
4092015372,Deja Brew,5001 FALLS OF NEUSE RD ,RALEIGH,2009-04-11T00:00:00.000Z,-78.61557526,35.84978294,2.0
4092015709,SUBWAY #3152,4003 WAKE FOREST RD ,RALEIGH,2010-09-13T00:00:00.000Z,-78.61511172,35.8362139,1.0
4092016249,JERSEY MIKES #3131,6176 FALLS OF NEUSE RD ,RALEIGH,2012-08-28T00:00:00.000Z,-78.62017998,35.86657041,1.0
4092016693,HONEY BAKED HAM COMPANY #103,5275 SIX FORKS RD ,RALEIGH,2014-05-01T00:00:00.000Z,-78.64315826,35.85330887,1.0
4092016789,KINGS BOWL,141 PARK AT MARKET STREET,RALEIGH,2014-10-17T00:00:00.000Z,0.0,0.0,13.0
4092017265,WENDYS,4105 WAKE FOREST RD ,RALEIGH,2016-09-27T00:00:00.000Z,-78.61367241,35.83751586,0.0
4092015568,HARRIS TEETER #422 DELI,120-100 ST ALBANS  DR ,RALEIGH,2010-02-03T00:00:00.000Z,-78.63887103,35.83819686,5.0
4092017883,Happy & Hale @ North Hills,200-101 Park at North Hills ST ,RALEIGH,2018-06-20T00:00:00.000Z,-78.63780803,35.83639953,2.0
4092014464,Golden China Express ,4321 Falls of Neuse  RD ,RALEIGH,2006-01-04T00:00:00.000Z,-78.61339277,35.84095998,1.0
4092017502,CARDINAL AT NORTH HILLS CLUB HOUSE,4030 CARDINAL AT NORTH HILLS ST ,RALEIGH,2017-01-11T00:00:00.000Z,0.0,0.0,14.0
4092016775,TROPICAL SMOOTHIE NC21,3004 WAKE FOREST ROAD,RALEIGH,2014-10-03T00:00:00.000Z,-78.62038753,35.82333592,0.0
4092016023,MIA FRANCESCA,4100-115 MAIN AT NORTH HILLS MALL ST ,RALEIGH,2011-10-14T00:00:00.000Z,-78.64356584,35.83625319,22.0
4092017166,B. GOOD,201 PARK AT NORTH HILLS ST ,RALEIGH,2016-02-01T00:00:00.000Z,-78.63674396,35.83678827,5.0
4092016416,JASMIN MEDITERRANEAN BISTRO,424 E SIX FORKS RD ,RALEIGH,2013-04-25T00:00:00.000Z,-78.62602299,35.82001805,2.0
4092013932,Carolina Ale House,4512 Falls Of Neuse Rd ,RALEIGH,2003-11-05T00:00:00.000Z,-78.61261944,35.84319265,4.0
4092018114,Stir,4242 SIX FORKS RD,RALEIGH,2019-06-12T00:00:00.000Z,-78.64071469,35.83797961,0.0
4092017791,Justin's Grill,1322-A E MILLBROOK RD ,RALEIGH,2018-02-21T00:00:00.000Z,-78.61519508,35.85055046,3.0
4092014287,FireBirds Rocky Mountain Grill #2,4350 Lassiter At N. Hills Ave. Ste. 118 ,RALEIGH,2005-04-05T00:00:00.000Z,-78.64323049,35.83718561,10.0
4092017137,Crepe Traditions,141-111 Park at North Hills ,RALEIGH,2016-01-27T00:00:00.000Z,-78.63903248,35.837177000000004,1.0
4092018195,The Winchester Pub & Bottle Shop,6146 Falls of Neuse RD ,RALEIGH,2019-10-14T00:00:00.000Z,-78.62052805,35.86636362,0.0
4092016929,41 Hundred,4100 MAIN AT NORTH HILLS  ST ,RALEIGH,2015-05-22T00:00:00.000Z,-78.64382291,35.83596182,9.0
4092014128,Target #1892 Cafe & Starbucks,4191 The Circle @ North Hills ST ,RALEIGH,2004-09-01T00:00:00.000Z,0.0,0.0,0.0
4092018070,Manhattan Pizza,"1600 Ronald Dr, Ste 101",RALEIGH,2019-03-13T00:00:00.000Z,-78.61019076,35.83816392,0.0
4092018036,Jumbo China,1625-101 RONALD DR ,RALEIGH,2019-01-27T00:00:00.000Z,-78.6079213,35.83826504,0.0
4092014241,Moe's Southwest Grill ,4350-100 Lassiter @ North Hills DR ,RALEIGH,2005-02-07T00:00:00.000Z,0.0,0.0,5.0
4092018045,Jersey Mike's #3009,2320-108 Bale ST ,RALEIGH,2019-01-30T00:00:00.000Z,-78.62723763,35.812985,0.0
4092013346,BROOKDALE OF NORTH RALEIGH FOOD SERVICE,1200 Carlos Dr ,RALEIGH,2001-07-05T00:00:00.000Z,-78.61847832,35.86397289,12.0
4092015780,"CRISTO'S NY STYLE PIZZA, LLC",1302 E MILLBROOK RD ,RALEIGH,2011-08-11T00:00:00.000Z,-78.61557526,35.84978294,1.0
4092015171,Ruth's Chris,4381 LASSITER AT NORTH HILLS AVE ,RALEIGH,2008-07-11T00:00:00.000Z,-78.64323049,35.83718561,2.0
4092017254,THE CAPITAL GRILLE,4242 SIX FORKS RD ,RALEIGH,2016-06-27T00:00:00.000Z,-78.64071469,35.83797961,2.0
4092015057,La Casina De Mama Greta,1604-101 N Market DR ,RALEIGH,2008-02-01T00:00:00.000Z,-78.61053293,35.84160872,0.0
4092016405,THE COWFISH,4208 SIX FORKS  RD ,RALEIGH,2013-04-05T00:00:00.000Z,-78.63994727,35.83691426,2.0
4092015713,WING STOP # 527,1721-112 NEW HOPE CHURCH RD ,RALEIGH,2010-09-13T00:00:00.000Z,-78.61222144,35.83674654,1.0
4092017987,Panda Express #2962,2915 Wake Forest RD ,RALEIGH,2018-11-20T00:00:00.000Z,-78.62323363,35.82152377,0.0
4092018223,Jumbo China,404-183 E SIX FORKS RD ,RALEIGH,2019-11-07T00:00:00.000Z,-78.62593575,35.82034681,0.0
4092016894,TACOS Y PUPUSAS LAS MARIAS,1600-107 RONALD DR ,RALEIGH,2015-03-19T00:00:00.000Z,-78.60976740000001,35.83830906,3.0
4092017234,BURGER 21,6196 FALLS OF NEUSE RD ,RALEIGH,2016-05-31T00:00:00.000Z,-78.6187408,35.86627943,5.0
4092014675,Stromboli's ,3434 Edwards Mill  RD ,RALEIGH,2006-09-01T00:00:00.000Z,-78.70345096,35.82690996,7.0
4092017086,NORTH RIDGE PUB,6010-B FALLS OF NEUSE RD ,RALEIGH,2015-11-09T00:00:00.000Z,-78.62011014,35.86458482,2.0
4092013846,The Point,1626 Glenwood Ave ,RALEIGH,2003-06-24T00:00:00.000Z,-78.64536523,35.80340045,10.0
4092013743,Shaba Shabu,3080 Wake Forest Rd ,RALEIGH,2002-12-31T00:00:00.000Z,-78.62038753,35.82333592,1.0
4092017956,Pieology #8904,4158 MAIN AT NORTH HILLS ST ,RALEIGH,2018-10-09T00:00:00.000Z,-78.64323049,35.83718561,2.0
4092013907,Jason's Deli,909 Spring Forest Rd,RALEIGH,2003-10-06T00:00:00.000Z,-78.62312587,35.86765935,6.0
4092014498,TGI Friday's,4209 Wake Forest RD ,RALEIGH,2006-02-09T00:00:00.000Z,-78.61319985,35.8391062,1.0
4092017747,Burger Fi,3004 Wake Forest RD Suite 100,RALEIGH,2017-11-29T00:00:00.000Z,-78.62038753,35.82333592,0.0
