business_id,yelp_name,wake_county_name,had_critical_violation,is_closed,years_open,rating,latitude,longitude,location_city,location_zip_code,url,price_$,price_$$,price_$$$,price_$$$$,price_?,category_acaibowls,category_african,category_argentine,category_asianfusion,category_bagels,category_bakeries,category_bars,category_bbq,category_beer_and_wine,category_beerbar,category_beergardens,category_brasseries,category_brazilian,category_breakfast_brunch,category_breweries,category_brewpubs,category_bubbletea,category_buffets,category_burgers,category_cafes,category_cafeteria,category_cajun,category_cantonese,category_caribbean,category_catering,category_cheesesteaks,category_chicken_wings,category_chickenshop,category_chinese,category_cocktailbars,category_coffee,category_coffeeroasteries,category_colombian,category_comfortfood,category_creperies,category_cuban,category_cupcakes,category_delis,category_desserts,category_dimsum,category_diners,category_divebars,category_dominican,category_donuts,category_egyptian,category_empanadas,category_eritrean,category_escapegames,category_ethiopian,category_farmersmarket,category_filipino,category_fondue,category_food_court,category_foodstands,category_foodtrucks,category_french,category_gastropubs,category_gelato,category_german,category_gluten_free,category_gourmet,category_greek,category_grillingequipment,category_hawaiian,category_healthmarkets,category_himalayan,category_hotdog,category_hotdogs,category_hotpot,category_icecream,category_indpak,category_internetcafe,category_irish,category_irish_pubs,category_italian,category_japanese,category_juicebars,category_kebab,category_kombucha,category_korean,category_laotian,category_lasertag,category_latin,category_lebanese,category_lounges,category_macarons,category_malaysian,category_markets,category_meats,category_mediterranean,category_mexican,category_mideastern,category_mongolian,category_musicvenues,category_newamerican,category_nonprofit,category_noodles,category_nutritionists,category_organic_stores,category_outdoorfurniture,category_paintandsip,category_pakistani,category_panasian,category_pastashops,category_persian,category_peruvian,category_pizza,category_poke,category_polish,category_psychic_astrology,category_pubs,category_puertorican,category_ramen,category_raw_food,category_recreation,category_restaurants,category_salad,category_salvadoran,category_sandwiches,category_seafood,category_servicestations,category_smokehouse,category_soulfood,category_soup,category_southern,category_spanish,category_sportsbars,category_steak,category_sushi,category_szechuan,category_tacos,category_taiwanese,category_tapas,category_tapasmallplates,category_tea,category_teppanyaki,category_tex-mex,category_thai,category_tradamerican,category_turkish,category_vegan,category_vegetarian,category_venezuelan,category_vietnamese,category_vitaminssupplements,category_waffles,category_walkingtours,category_whiskeybars,category_wine_bars,category_winetastingroom,category_wraps,review_pca_0,review_pca_1,review_pca_2,review_pca_3,review_pca_4,review_pca_5,review_pca_6,review_pca_7,review_pca_8,review_pca_9,review_pca_10,review_pca_11,review_pca_12,review_pca_13,review_pca_14,review_pca_15,review_pca_16,review_pca_17,review_pca_18,review_pca_19,review_pca_20,review_pca_21,review_pca_22,review_pca_23,review_pca_24,review_pca_25,review_pca_26,review_pca_27,review_pca_28,review_pca_29,review_pca_30,review_pca_31,review_pca_32,review_pca_33,review_pca_34,review_pca_35,review_pca_36,review_pca_37,review_pca_38,review_pca_39,review_pca_40,review_pca_41,review_pca_42,review_pca_43,review_pca_44,review_pca_45,review_pca_46,review_pca_47,review_pca_48,review_pca_49,review_pca_50,review_pca_51,review_pca_52,review_pca_53,review_pca_54,review_pca_55,review_pca_56,review_pca_57,review_pca_58,review_pca_59,review_pca_60,review_pca_61,review_pca_62,review_pca_63,review_pca_64,review_pca_65,review_pca_66,review_pca_67,review_pca_68,review_pca_69,review_pca_70,review_pca_71,review_pca_72,review_pca_73,review_pca_74,review_pca_75,review_pca_76,review_pca_77,review_pca_78,review_pca_79,review_pca_80,review_pca_81,review_pca_82,review_pca_83,review_pca_84,review_pca_85,review_pca_86,review_pca_87,review_pca_88,review_pca_89,review_pca_90,review_pca_91,review_pca_92,review_pca_93,review_pca_94,review_pca_95,review_pca_96,review_pca_97,review_pca_98,review_pca_99
21FAnridQkQCJMM_PfyfcA,Hibachi 88,HIBACHI 88,1,0,6,4,35.76724,-78.57953,Raleigh,27610,https://www.yelp.com/biz/hibachi-88-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145051233,-0.024762634,0.609471979,0.304792969,-0.232759815,-0.070991728,-0.095086463,-0.08284244,0.113256532,-0.155486649,-0.36778012,-0.12747311,-0.066913924,0.010499496,-0.100653113,-0.131185702,-0.086686915,-0.080527648,-0.038348398,-0.203806707,0.115615939,-0.120202045,0.082119633,-0.126186051,0.318068381,-0.093937211,-0.103545054,0.153419918,0.075901434,0.2689848,-0.414460197,-0.17180683,-0.07516071,-0.153796754,0.131922832,0.120047371,-0.070107371,0.007015994,0.052027923,0.141487893,0.04371017,0.175170175,-0.02712124,-0.061208232,-0.070689132,-0.086068712,0.139346647,-0.153978083,-0.181055766,0.012149141,0.057838892,-0.114216828,-0.035962811,0.041504534,-0.079051966,-0.116252054,-0.146498603,0.113785865,0.172030767,0.027763949,-0.048007028,-0.024899673,0.034489967,0.258722565,-0.049176123,-0.114026176,-0.039994549,0.003293823,0.063890446,-0.00636124,0.052186456,0.002947754,-0.07148205,-0.037944626,-0.026459455,-0.03259164,0.048664197,-0.063774891,0.189661189,-0.091977733,-0.0125303,0.057132982,0.010101496,0.023556561,0.108393636,0.019250317,0.056954593,-0.067672517,0.012566863,0.020349857,-0.144430911,-0.002521129,-0.031237993,-0.128838904,-0.112513648,-0.201191821,-0.126339032,0.076944863,-0.094390094,-0.061875472
OBk-UwYsYgzZGppOSnRkBQ,The District Raleigh,THE DISTRICT RALEIGH,1,0,2,4.5,35.77961,-78.64366,Raleigh,27601,https://www.yelp.com/biz/the-district-raleigh-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182784113,-0.04881642,0.124105561,-0.270463058,0.324314503,-0.237482699,-0.173538475,0.149294374,0.121890836,-0.130151051,0.214047833,-0.111745551,0.235303276,-0.033566541,-0.203658676,0.037817609,-0.408582792,0.206292967,-0.266009225,0.099446425,-0.023348568,-0.034058516,-0.446360708,-0.160526969,-0.544853647,-0.320948326,0.296288755,-0.038728055,-0.285162443,0.501976621,0.264780443,-0.117971742,0.014845336,0.079406054,0.163068422,-0.058618579,-0.04961679,-0.046331644,0.274276448,0.121979448,0.132324805,0.047535215,0.515343067,-0.238341556,-0.076035883,-0.183776636,0.077053359,0.035387262,-0.150603663,-0.059728672,0.031824795,-0.012792383,0.280735844,-0.023517884,0.22168752,-0.036514571,-0.187866841,0.004287555,0.050810109,0.077809043,-0.122188711,-0.046575483,-0.16749016,0.010305735,-0.111333751,-0.108497144,0.124843771,0.10905996,0.176811593,-0.072488659,-0.172124206,0.076725843,0.094283149,0.013354875,0.088572359,0.132994782,0.062858719,-0.140508237,0.149973772,-0.046058312,-0.035741094,0.027290564,0.008376981,0.077875412,0.142555277,-0.209855523,0.000624559,-0.152825213,-0.032837567,0.050280525,-0.034694785,0.24290104,0.083953863,-0.173011045,-0.009590087,-0.001195479,-0.061265658,0.101609996,0.041200663,-0.075230134
Mr7AvlMaYONeI3tVQROARA,Mi Cancun,Mi Cancun,1,0,3,4,35.87465,-78.62315,Raleigh,27615,https://www.yelp.com/biz/mi-cancun-raleigh-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048504933,-0.224060309,0.189619163,-0.19894169,0.778687781,0.163452654,0.126965953,-0.041504039,0.000335303,-0.165770878,-0.011120415,-0.14125907,-0.057458526,0.16842499,-0.249143195,-0.0138946,0.071800474,-0.127087686,-0.028629881,-0.153528008,0.079083844,-0.098024723,-0.226905502,-0.167796213,-0.041403259,0.144494896,-0.021962295,-0.146152771,0.243629457,0.167101917,-0.06843879,0.101523396,0.081635402,-0.040121301,0.015724903,-0.075327211,-0.007449353,-0.013210585,-0.038103525,-0.040146009,-0.052134006,-0.116172346,0.010813265,-0.15653336,-0.104202513,0.005091293,-0.048074448,0.022352938,0.056200391,0.153962387,0.154374603,-0.14586171,0.063730896,0.027521051,-0.095104944,-0.132244418,-0.223612527,-0.044814792,-0.039410467,-0.091909745,0.066715788,0.055950819,0.020125,-0.172252545,0.07082828,-0.089641644,0.234799379,0.145023873,-0.061742216,-0.126558325,-0.004904423,-0.060687729,0.011848979,-0.029697941,-0.030835816,0.155937171,0.07091555,-0.054412893,0.089718887,-0.13775316,0.037400205,0.010613958,0.252038466,-0.111633537,0.116799831,0.091310821,0.106240472,0.223443212,-0.027585936,0.05649889,-0.083779166,0.031267315,0.023358243,-0.023470079,-0.272657706,-0.087853659,0.050525063,-0.137175158,0.196531296,-0.207889926
JVKcc9BOQVTqIACRfO85PA,Kababish Cafe,KABABISH CAFE,1,0,3,4.5,35.7866478,-78.7838974,Cary,27511,https://www.yelp.com/biz/kababish-cafe-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138157994,-0.200844878,0.087787878,-0.068637317,-0.176668172,-0.259148932,-0.127844601,-0.225911423,0.009042368,0.010698995,-0.049244827,0.050637637,0.080622996,-0.114070555,-0.055568997,0.057740007,0.00993351,0.259317817,0.166483057,-0.163577973,0.036066074,-0.131993373,-0.054938832,0.037399832,-0.253671361,-0.158973625,-0.245436757,0.245786678,0.108881167,0.069607554,0.027576484,0.15515309,-0.039861807,0.106028398,0.010134181,0.075273492,0.027958169,0.106795304,0.116838195,0.069898692,-0.04357372,0.099537896,-0.056172223,-0.016514776,0.201073755,0.0651761,0.133153902,-0.140913411,0.0565835,-0.024555704,-0.00616403,-0.087727546,-0.08890088,-0.043283653,0.057283979,-0.092159625,-0.159739896,0.198375326,-0.018041765,0.011408713,0.039477024,0.014125118,-0.087615634,-0.141005088,0.135187468,0.100715285,0.076455746,-0.089081606,0.07224125,-0.023687443,0.069566103,-0.000236775,-0.050589048,-0.072907686,0.056570746,0.163994063,0.128898463,0.198227347,-0.013925357,-0.075613281,-0.029231741,-0.041688378,-0.03222569,-0.017312178,-0.065058029,0.049705991,0.094249376,-0.0312009,-0.096376324,-0.018198291,-0.113143848,0.054456775,0.115611531,0.064534716,-0.104860934,0.081106178,-0.197207346,0.136743931,-0.207007632,-0.003174265
OkZD9ErW5RA2csiKvSRlUA,New China Chef,NEW CHINA CHEF,1,0,2,3.5,35.757844,-78.876271,Apex,27523,https://www.yelp.com/biz/new-china-chef-apex?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189748978,-0.070914687,-0.12138777,0.168185642,-0.065452833,-0.398935923,-0.279749164,0.22757753,0.047117983,-0.174305838,-0.162355258,-0.230092301,-0.215045357,0.429567968,0.245153607,-0.511528036,-0.248845401,-0.261266531,-0.030615489,0.274988468,0.072291442,-0.430486742,-0.043903859,-0.025376695,0.173797682,0.11669402,-0.098068314,0.033822364,-0.050380596,-0.215141071,-0.069556285,-0.047327903,0.176472995,-0.05798989,0.005523639,0.015358458,0.026750369,-0.046938324,-0.031974173,-0.110922881,-0.098591509,0.223222835,0.152072135,-0.08959637,0.183095918,0.147290329,0.080199386,-0.194362081,-0.080790458,-0.250773882,0.079540948,0.030161053,0.080560734,0.194103217,-0.217577445,-0.082111233,0.080955336,0.009981004,-0.097533993,0.137495817,-0.254298883,-0.182681089,-0.230379989,-0.111209948,0.10604384,0.032866486,0.110789814,-0.004110261,0.134291968,-0.010906288,-0.056010857,-0.058280187,0.046766646,0.078720948,-0.075303381,-0.049085627,-0.098406092,-6.18E-05,-0.025824831,0.048471161,-0.085549471,0.008737766,0.157121147,-0.048723642,0.100347907,0.026735094,-0.148521945,0.060768932,-0.123625434,0.334350601,0.059949481,-0.174348136,0.115332602,-0.100867811,0.092844127,0.001719616,0.011969047,-0.130230333,0.109824951,0.126439025
B1qpUbfwBehLW0eWk9DymA,Szechuan Heat,SZECHUAN HEAT,1,0,1,3.5,35.8486964,-78.89045119,Cary,27519,https://www.yelp.com/biz/szechuan-heat-cary-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095217995,-0.27669316,-0.026755898,-0.262127964,-0.246936006,0.033573784,-0.072370064,-0.262148992,-0.043573895,0.098975079,0.059161737,-0.187065759,-0.024069505,-0.170631535,-0.216339277,-0.146768735,0.369682355,0.547873773,-0.294384623,0.178949853,-0.610567998,-0.195731514,-0.096469335,-0.00489575,-0.005423289,-0.099925578,0.051688428,0.181062005,0.134255729,0.313581595,0.117589386,-0.349029311,0.151443772,-0.217330512,0.004416932,0.009058132,-0.129695313,-0.134382138,-0.11459072,0.033682013,-0.11565048,0.029254126,0.038085472,-0.281852208,0.104124557,0.184002206,0.154908885,-0.085340622,0.109919873,-0.301668136,-0.100200365,0.022265707,0.004514876,0.184725118,-0.281097585,-0.057709509,0.034391593,-0.082720379,-0.042911279,-0.147465894,-0.108199752,-0.263807424,-0.017905696,0.057452667,0.026664812,-0.052688105,0.024049579,0.1804366,-0.156618797,0.111022392,-0.011719343,-0.016556595,-0.087035657,-0.175729459,0.05188496,0.021333139,0.002243075,0.183640436,-0.005579582,0.046376824,-0.220065584,0.115653836,0.140926892,0.0373455,-0.070046418,-0.084549299,0.026708877,0.069403715,-0.126086652,-0.07100834,0.121979887,-0.091551662,-0.018574149,-0.055389558,0.058097874,0.029928628,0.05018265,0.040118075,-0.091927286,0.017280995
804flGWp0X5L74-zABiomg,Liquid State,LIQUID STATE,1,0,3,4.5,35.78600039,-78.6617584,Raleigh,27607,https://www.yelp.com/biz/liquid-state-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.303022278,-0.024634387,-0.423732013,-0.142101507,-0.009124891,0.429586661,-0.22905612,-0.208156052,-0.016496321,-0.133660263,-0.070429336,0.243347859,0.061539838,-0.248646165,0.091794901,0.017418488,-0.094345965,-0.196510216,0.106127463,-0.064151877,-0.074146585,-0.013254972,-0.016026611,-0.140051475,-0.267533188,0.00934385,-0.032649496,-0.258459987,-0.106672813,-0.057583339,-0.063609371,0.054700458,0.409986128,0.022108071,-0.141511365,-0.181304669,-0.266167308,-0.001584818,0.034549576,-0.342113598,-0.135480327,-0.162007608,-0.128295271,-0.34103089,0.245051328,-0.270823517,0.100732253,-0.081571334,-0.198869797,-0.116789604,0.033083858,-0.058011043,0.049997205,0.478059773,-0.062111135,-0.371150863,-0.013782081,-0.211007857,-0.110990957,-0.181750143,0.5644267,-0.19899348,0.117739338,0.128297425,-0.201215446,0.026217821,0.021863598,0.031917561,-0.187613863,0.121368047,0.138443714,-0.104882603,-0.037926552,0.07995043,0.200974603,-0.13746241,-0.088056303,-0.034301713,0.164675696,-0.071106329,-0.183375579,-0.032102012,-0.221775388,0.196537692,-0.018484034,-0.005732227,0.105987172,-0.123366735,0.048416267,0.126037258,0.09480431,0.150442138,-0.05351411,0.042721544,-0.271229626,-0.043614526,0.022993245,-0.006949951,-0.15109545,0.131965493
32VIjM8w_zOjy9spBW8_4g,Taste,TASTE,1,0,1,4.5,35.807601,-78.630418,Raleigh,27608,https://www.yelp.com/biz/taste-raleigh-10?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.083439132,0.193634068,-0.028500702,0.199918847,-0.065894197,-0.243714675,-0.053907883,-0.255687196,-0.05473946,-0.164099651,-0.107784406,-0.058890332,0.007459484,0.002490516,-0.033883964,-0.031901244,-0.01429549,-0.102260385,0.026905366,-0.20539666,0.015416046,-0.097380788,-0.0137323,0.014916089,-0.074740385,0.054530358,-0.09718876,-0.060483389,0.057994583,-0.071736318,0.082479723,0.13868398,-0.090646984,0.095209711,-0.049913094,0.009107558,0.117164884,-0.08152027,0.044476478,-0.115943576,0.109510858,0.141566531,-0.039231708,0.118712532,-0.047778286,0.140182361,-0.233291653,-0.063210376,0.054556745,0.162346363,-0.187480399,-0.10025111,0.040081365,0.114867151,0.07855305,0.083713453,0.169792853,0.039760436,0.037200112,-0.133526852,-0.125838603,0.268923022,0.146338013,0.034642577,-0.072144594,-0.009752944,0.020623956,0.188823585,-0.163944086,-0.089162385,0.042022618,-0.020939264,0.003180166,0.053658494,0.057517821,-0.090003404,0.168771155,-0.159533258,0.042756232,-0.175616897,0.024590679,-0.028089019,-0.051101629,-0.138700883,-0.173688101,-0.042483413,-0.169376501,-0.075972141,0.19365406,-0.019319789,0.114666444,0.050201427,0.117088057,0.201824163,0.119152696,0.059071728,-0.144494199,0.022654397,-0.048168056,-0.02883753
AjoDJPOhtNIy46gnmffiZg,Tama Tea,Tama Tea,1,0,1,4,35.77542,-78.63909,Raleigh,27601,https://www.yelp.com/biz/tama-tea-raleigh-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1888629,0.368225434,0.015183111,-0.109726097,0.209839951,0.12893862,0.138496314,0.072401546,0.394820746,0.288195661,0.315255254,0.05335174,-0.409145701,0.255316204,-0.25830742,0.295612384,-0.04310032,-0.247950852,-0.091573481,0.107927606,-0.215633368,0.116317572,0.287266725,0.283660707,0.083841023,-0.202981456,-0.20562761,-0.314638952,-0.105130085,0.190566311,0.321173479,-0.010364126,0.208499012,-0.123960839,0.133280919,-0.040853364,0.109268379,-0.083626042,0.035860986,-0.169558616,-0.16503374,0.078789584,-0.155920258,-0.038452811,-0.221936516,-0.046558695,-0.171939425,-0.070050318,-0.016378394,-0.149066655,0.156961526,-0.046695213,0.049623153,0.15966384,0.244518878,0.193158177,-0.01900081,0.159869077,-0.115095088,0.11718599,-0.007641779,0.217476947,-0.147348294,-0.017080772,-0.070741911,-0.176114677,-0.02973441,0.033874347,0.158833217,-0.040929032,-0.047737896,0.056404715,0.040201219,-0.088282956,0.064505645,0.113011845,0.0275742,0.096599871,-0.073955162,0.101054608,-0.060318209,-0.055871055,-0.064676742,0.040687083,0.024922064,0.108633,-0.081181274,0.026481162,-0.019753975,-0.059951213,0.058925796,0.001917576,0.024035445,-0.024427386,-0.009326253,0.067158327,0.029932913,-0.080708683,-0.001912103,-0.104024127
WNL4ZCSoEoUqIe4MrlZCvw,Charlie's Kabob Grill,CHARLIE'S KABOB GRILL,1,0,10,4.5,35.98026314,-78.54150715,Wake Forest,27587,https://www.yelp.com/biz/charlies-kabob-grill-wake-forest?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078690019,-0.487205015,0.389913352,-0.302154071,-0.09779869,-0.253524451,-0.051635822,0.161655301,0.028675225,0.078408339,0.027548492,-0.089460381,-0.099559943,-0.108214454,0.30322802,-0.048501849,-0.189677261,0.109023221,0.017998231,-0.133143303,0.182647588,0.108623326,0.422423793,0.175096564,-0.029025582,-0.069016657,-0.019395288,-0.12051663,-0.078496121,-0.007494404,0.131767814,-0.182053543,-0.099670771,-0.100757898,-0.034788424,0.086798576,0.073662867,-0.143478655,0.134621436,-0.000535034,0.284312771,-0.276572075,0.060365327,-0.224091098,0.024391245,0.128001182,-0.03499151,0.133031751,0.014961288,-0.31291778,-0.056252541,0.115389039,-0.096851837,-0.027679682,0.164043061,-0.017510193,-0.000694326,-0.130112664,0.053982123,0.180568601,-0.258113365,0.128765432,0.044683446,-0.149304976,-0.14355835,0.115096901,-0.017139174,-0.096669506,-0.259344585,0.054230056,0.064459429,-0.063720054,0.003625861,0.154558708,-0.072721199,0.067597875,-0.220298494,-0.098069585,-0.109206046,-0.026549608,0.041539939,-0.081686874,-0.131447327,-0.078919885,-0.04460361,0.153055629,-0.007072674,0.005837849,-0.145534703,0.115288596,-0.05112827,-0.122125242,-0.026179382,0.180409015,-0.061042398,0.099575649,-0.051240173,0.214194772,-0.045005808,-0.083736702
